14155-6,Cholesterol.in LDL,CHEM,Cardio; Cardiology; Chemistry; Chol; Choles; Cholest; Cholesterol total; Cholesterols; Heart Disease; LDLc; LDL-C; Lipid; Low density lipoprotein cholesterol; Low density lipoprotein cholesterols; Percentile; Pl; Plasma; Plsm; Point in time; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SmQn; SR,LDLc Prctl SerPl,,Cholesterol in LDL [Percentile],,Cholesterol in LDL [%]
3390-2,Benzodiazepines,DRUG/TOX,Benz; Benzodiaz; Benzodiazepine; DRUG/TOXICOLOGY; Drugs; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; UA; UniversalLabOrders; UR; Urn,Benzodiaz Ur Ql,,Benzodiazepines [Presence] in Urine,,Benzodiazepines Ql (U)
59574-4,Body mass index,BDYWGT.MOLEC,BMI; bod; Bodies; BODY WEIGHT.MOLEC; Percentile; Point in time; QNT; Quan; Quant; Quantitative; Quetelet index; Random,BMI Prctl,%,Body mass index (BMI) [Percentile],%,
33959-8,Procalcitonin,CHEM,Chemistry; Level; Mass concentration; PCT; Pl; Plasma; Plsm; Point in time; proCT; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Procalcitonin SerPl-mCnc,ng/mL,Procalcitonin [Mass/volume] in Serum or Plasma,ng/mL,Procalcitonin [Mass/Vol]
26498-6,Myelocytes/Leukocytes,HEM/BC,Blood; Hematology; HEMATOLOGY/CELL COUNTS; Heme; Leuc; Leuk; Leukocyte; Lkcs; Myel; Myelo; Myelocyte; Number fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; WB; WBC; WBCs; White blood cell; White blood cells; Whole blood,Myelocytes NFr Bld,%,Myelocytes/Leukocytes in Blood,%,Myelocytes/Leukocytes (Bld)
41652-9,Glucose,CHEM,Bld ven; Bld venous; Blood - venous; Blood ven; Blood venus; Chemistry; Endocrine; Endocrinology; Glu; Gluc; Glucoseur; Level; Mass concentration; Point in time; QNT; Quan; Quant; Quantitative; Random; Venous,Glucose BldV-mCnc,mg/dL,Glucose [Mass/volume] in Venous blood,mg/dL,Glucose (BldV) [Mass/Vol]
41645-3,Calcium.ionized,CHEM,Bld ven; Bld venous; Blood - venous; Blood ven; Blood venus; Ca; Ca-I; Cal; Calcium active; Calcium free; Chemistry; Coagulation factor I; ICA; Ion; Level; Point in time; QNT; Quan; Quant; Quantitative; Random; Substance concentration; Venous,Ca-I BldV-sCnc,mmol/L,Calcium.ionized [Moles/volume] in Venous blood,mmol/L,Calcium.ionized (BldV) [Moles/Vol]
12258-0,Epithelial cells.squamous,UA,Cell; Cellularity; Epi; Epi Cells; Epith; Epithelia; Kidney; LM; Micro; Micros; Microscopic; Nephrology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Renal; Screen; SEC; Sq; Squamous cell; Squamous epithelial cell; Squamous epithelial cells; UA; UR; URINALYSIS; Urine sediment; Urn; UrnS,Squamous UrnS Ql Micro,,Epithelial cells.squamous [Presence] in Urine sediment by Light microscopy,,Epithelial cells.squamous LM Ql (Urine sed)
21197-9,Cholesterol esters/Cholesterol.total,CHEM,Chemistry; Chol; Choles; Cholest; Cholest Ester; Cholesterol total; Cholesterols; Ester; Lipid; Mass fraction; Percent; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; TC; Tot; Totl,Cholest Ester MFr SerPl,%,Cholesterol esters/Cholesterol.total in Serum or Plasma,%,Cholesterol esters/Total Cholesterol [Mass fraction]
20505-4,Bilirubin,UA,Bili; Bilirubins; Billirubin; Dip stick; Dipstick; Level; Mass concentration; Point in time; Random; SmQn; TBIL; UA; UR; URINALYSIS; Urn,Bilirub Ur Strip-mCnc,mg/dL,Bilirubin.total [Mass/volume] in Urine by Test strip,mg/dL,Bilirubin Test strip (U) [Mass/Vol]
21613-5,Chlamydia trachomatis DNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; C trac; C trach; C tracho; C trachomatis; Chlam; Chlam trac; Chlamid; CT; Deoxyribonucleic acid; DNA NUCLEIC ACID PROBE; DNA probe; ID; Infectious Disease; InfectiousDisease; LAT; LCR; LGV; Ligase chain reaction; Ligation-activated transcription; Lymphogranuloma venereum; Microbiology; Misc; Miscellaneous; NAA+probe; NAAT; NASBA; Nucleic acid sequence based analysis; Ordinal; Other; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Screen; SDA; Spec; Strand Displacement Amplification; TMA; To be specified in another part of the message; Trachoma; Transcription mediated amplification; UniversalLabOrders; Unspecified,C trach DNA Spec Ql NAA+probe,,Chlamydia trachomatis DNA [Presence] in Specimen by NAA with probe detection,,C. trachomatis DNA NAA+probe Ql (Specimen)
30405-5,Leukocytes,UA,#; ABS; absolute; absolutes; Cnt; Count; Count/volume; CT; Leuc; Leuk; Leukocyte; Lkcs; Number concentration; Number Concentration (count/vol); Point in time; QNT; Quan; Quant; Quantitative; Random; UA; UR; URINALYSIS; Urn; WBC; WBCs; White blood cell; White blood cells,WBC # Ur,/uL,Leukocytes [#/volume] in Urine,/uL,WBC (U) [#/Vol]
8331-1,Body temperature,BDYTMP.MOLEC,Bdy temp; bod; Bodies; BODY TEMPERATURE.MOLEC; Oral; Point in time; QNT; Quan; Quant; Quantitative; Random; Temp; Temperature,Oral temp,deg F; deg C,Oral temperature,Cel;[degF],
20409-9,Erythrocytes,UA,#; ABS; absolute; absolutes; Cnt; Count; Count/volume; CT; Dip stick; Dipstick; Discocytes; Erthrocyte; Erythrocyte; Number concentration; Number Concentration (count/vol); Point in time; Random; RBC; RBCS; Red blood cell; Red blood cells; Red blood corpuscle; Red blood corpusles; Red cell; Red cells; SmQn; UA; UR; URINALYSIS; Urn,RBC # Ur Strip,ERY/uL; RBCS/uL,Erythrocytes [#/volume] in Urine by Test strip,/uL,RBC Test strip (U) [#/Vol]
43820-0,Bilirubin.glucuronidated+Bilirubin.albumin bound,CHEM,Alb; Associated; Bc; Bili; Bili.delta; Bili-alb; Bilirub Conj; Bilirub Delta; Bilirub Direct; Bilirubin conjugated; Bilirubin direct; Bilirubin glucuronides; Bilirubins; Billirubin; bnd; Chemistry; DELB; Delta bilirubin; Deltab; Hematology; Heme; Hepatology; Liver; Ordinal; Pl; Plasma; Plsm; Point in time; PR; Protein.albumin; QL; Qual; Qualitative; Random; Screen; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; TBIL; TBIL-(Bu+Bc); TBIL-Bu,Bilirub Direct SerPl Ql,,Bilirubin.direct [Presence] in Serum or Plasma,,Bilirubin.direct Ql
2518-9,Lactate,CHEM,2-Hydroxypropanoic acid; 2-hydroxy-propionate; 2-hydroxy-propionic acid; ABG; ART; Art bld; Art blood; Arterial; Arterial blood; Blood arterial; Chemistry; Lact; Lactic acid; Level; L-lactate; Point in time; QNT; Quan; Quant; Quantitative; Random; Substance concentration,Lactate BldA-sCnc,mmol/L,Lactate [Moles/volume] in Arterial blood,mmol/L,Lactate (BldA) [Moles/Vol]
774-0,Ovalocytes,HEM/BC,Blood; HEMATOLOGY/CELL COUNTS; LM; Micro; Micros; Microscopic; Ordinal; Ovalocyte; Ovalos; Point in time; PR; QL; Qual; Qualitative; Random; Screen; WB; Whole blood,Ovalocytes Bld Ql Smear,,Ovalocytes [Presence] in Blood by Light microscopy,,Ovalocytes LM Ql (Bld)
29769-7,Date vaccine information statement presented,VACCIN,Date vaccine info presented; Point in time; QNT; Quan; Quant; Quantitative; Random; Vaccine Info Stat; VIS,Date vaccine info presented,MMDDYY,Date vaccine information statement presented,,
3349-8,Amphetamines,DRUG/TOX,Addiction; Amph; Amphetam; Amphetamine; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Illicit; Ordinal; Point in time; PotentialForAbuse; PR; QL; Qual; Qualitative; Random; Screen; Speed; UA; UniversalLabOrders; UR; Urn,Amphetamines Ur Ql,,Amphetamines [Presence] in Urine,,Amphetamines Ql (U)
5820-6,Leukocyte casts,UA,#/area; Cast; Kidney; Leuc; Leuk; Leukocytes; Lkcs; LM; Micro; Micros; Microscopic; Nephrology; Number areic; Point in time; QNT; Quan; Quant; Quantitative; Random; Renal; UA; UR; URINALYSIS; Urine sediment; Urn; UrnS; WBC; WBC Casts; WBCs; White blood cell; White blood cells,WBC Casts #/area UrnS LPF,/LPF,WBC casts [#/area] in Urine sediment by Microscopy low power field,/[LPF],WBC casts LM.LPF (Urine sed) [#/Area]
43755-8,Casts,UA,#/area; Auto; Automated detection; Cast; Elec; Elect; Electr; Kidney; Nephrology; Number areic; Point in time; QNT; Quan; Quant; Quantitative; Random; Renal; UA; UR; URINALYSIS; Urine sediment; Urn; UrnS,Casts #/area UrnS Auto,/HPF,Casts [#/area] in Urine sediment by Automated count,/[HPF],Casts Auto (Urine sed) [#/Area]
29768-9,Date vaccine information statement published,VACCIN,Date vaccine info published; Point in time; QNT; Quan; Quant; Quantitative; Random; Vaccine Info Stat; VIS,Date vaccine info published,MMDDYY,Date vaccine information statement published,,
33762-6,Natriuretic peptide.B prohormone N-Terminal,CHEM,Beta Natriuretic Peptide; BNP; Brain Natriuretic Peptide; B-type natriuretic peptide; Cardio; Cardiology; Chemistry; Heart Disease; Level; Mass concentration; Natriutietic peptide.B; NTproBNP; NT-proBNP; Pept; Pl; Plasma; Plsm; Point in time; proBNP; Pro-brain natriuretic peptide; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders,NT-proBNP SerPl-mCnc,pg/mL,Natriuretic peptide.B prohormone N-Terminal [Mass/volume] in Serum or Plasma,pg/mL,Natriuretic peptide.B prohormone N-Terminal [Mass/Vol]
783-1,Promyelocytes/Leukocytes,HEM/BC,Blood; Hematology; HEMATOLOGY/CELL COUNTS; Heme; Leuc; Leuk; Leukocyte; Lkcs; Manl; Number fraction; Percent; Point in time; Pro myelos; Progranulocyte; Progranulocytes; Promyel; Promyelocyte; QNT; Quan; Quant; Quantitative; Random; WB; WBC; WBCs; White blood cell; White blood cells; Whole blood,Promyelocytes NFr Bld Manual,%,Promyelocytes/Leukocytes in Blood by Manual count,%,Promyelocytes/Leukocytes Manual cnt (Bld)
2865-4,Alpha 1 globulin,CHEM,A1; Alfa; Alpha1 Glob; Chemistry; Elec; Elect; Electr; Electro; Electrophhrs; Electrophrs; Elp; Elph; Ep; GLB; Glob; Glob%; Globul; Globulins; i; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; Protein.alpha 1 globulin; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Alpha1 Glob SerPl Elph-mCnc,g/L;g/dL,Alpha 1 globulin [Mass/volume] in Serum or Plasma by Electrophoresis,g/dL,Alpha 1 globulin Elph [Mass/Vol]
17915-0,Bacteria,MICRO,Aerobe; Aerobe Cult; Aerobed; Bact; C&S; Cult; Cultures; ID; Identity or presence; Infectious Disease; InfectiousDisease; Microbiology; Nominal; Point in time; Random; Shlw Wnd; Wnd; Wound - shallow,Bacteria Shlw Wnd Aerobe Cult,,Bacteria identified in Wound shallow by Aerobe culture,,Bacteria identified Aer cx Nom (Shallow wound)
2868-8,Alpha 2 globulin,CHEM,A2; Alfa; Alpha2 Glob; Chemistry; Elec; Elect; Electr; Electro; Electrophhrs; Electrophrs; Elp; Elph; Ep; GLB; Glob; Glob%; Globul; Globulins; II; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; Protein.alpha 2 globulin; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Alpha2 Glob SerPl Elph-mCnc,g/L;g/dL,Alpha 2 globulin [Mass/volume] in Serum or Plasma by Electrophoresis,g/dL,Alpha 2 globulin Elph [Mass/Vol]
2874-6,Gamma globulin,CHEM,Chemistry; Elec; Elect; Electr; Electro; Electrophhrs; Electrophrs; Elp; Elph; Ep; GLB; Glob; Glob%; Globul; Globulins; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; Protein gamma globulin; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Gamma glob SerPl Elph-mCnc,g/L;g/dL,Gamma globulin [Mass/volume] in Serum or Plasma by Electrophoresis,g/dL,Gamma globulin Elph [Mass/Vol]
2871-2,Beta globulin,CHEM,B; B-Globulin; Chemistry; Elec; Elect; Electr; Electro; Electrophhrs; Electrophrs; Elp; Elph; Ep; GLB; Glob; Glob%; Globul; Globulins; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; Protein beta globulin; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,B-Globulin SerPl Elph-mCnc,g/L;g/dL,Beta globulin [Mass/volume] in Serum or Plasma by Electrophoresis,g/dL,Beta globulin Elph [Mass/Vol]
1925-7,Base excess,CHEM,ABE; ABG; ART; Art bld; Art blood; Arterial; Arterial blood; Base ex; BE; Blood arterial; BSE; Calc; Calculation; Chemistry; EXS; Level; Lung; Point in time; Pulmonary; Pulmonology; QNT; Quan; Quant; Quantitative; Random; Respiratory; Substance Concentration,Base excess BldA Calc-sCnc,mmol/L,Base excess in Arterial blood by calculation,mmol/L,Base excess Calc (BldA) [Moles/Vol]
43822-6,Aspartate aminotransferase,CHEM,"Asp; Aspartate amino transferase; Aspartate transaminase; Aspartic acid; AST; B/F; BF; bod; Bodies; Body fluid; Body fluid, unsp; Chemistry; Fl; Fld; FLU; Fluid; Glutamic oxaloacetic transaminase; Hepatology; Liver; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; SGOT",AST Fld Ql,,Aspartate aminotransferase [Presence] in Body fluid,,AST Ql (Body fld)
740-1,Metamyelocytes/Leukocytes,HEM/BC,Blood; Hematology; HEMATOLOGY/CELL COUNTS; Heme; Leuc; Leuk; Leukocyte; Lkcs; Manl; Meta; Metamyelo; Metamyelocyte; Metamyelocyte%; Metas; Number fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; WB; WBC; WBCs; White blood cell; White blood cells; Whole blood,Metamyelocytes NFr Bld Manual,%,Metamyelocytes/Leukocytes in Blood by Manual count,%,Metamyelocytes/Leukocytes Manual cnt (Bld)
18262-6,Cholesterol.in LDL,CHEM,Cardio; Cardiology; Chemistry; Chol; Choles; Cholest; Cholesterol total; Cholesterols; Dir; Heart Disease; LDLc; LDL-C; Level; Lipid; Low density lipoprotein cholesterol; Low density lipoprotein cholesterols; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders,LDLc SerPl Direct Assay-mCnc,mg/dL,Cholesterol in LDL [Mass/volume] in Serum or Plasma by Direct assay,mg/dL,Cholesterol in LDL Direct assay [Mass/Vol]
49054-0,Ercalcidiol,CHEM,"25 Hydroxyvitamin D 2; 25 Hydroxyvitamin D2; 25(OH)D2; 25-Hydroxy calciferol; 25-Hydroxycalciferol; 25-Hydroxyergocalciferol; 25-Hydroxyvitamin D 2; 25-Hydroxyvitamin D2; 9,10-Secoergosta-5,7,10(19),22-tetraene-3 beta,25-diol; Chemistry; Ercalcidiol; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders",25(OH)D2 SerPl-mCnc,ng/mL,25-hydroxyvitamin D2 [Mass/volume] in Serum or Plasma,ng/mL,25-hydroxyvitamin D2 [Mass/Vol]
4092-3,Vancomycin^trough,DRUG/TOX,c162; DRUG/TOXICOLOGY; Drugs; ID; Infectious Disease; InfectiousDisease; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; Pre; Predose; Pre-dose; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders; VANC; Vancocin; Vancor,Vancomycin Trough SerPl-mCnc,mg/L;mcg/mL,Vancomycin [Mass/volume] in Serum or Plasma --trough,ug/mL,Vancomycin trough [Mass/Vol]
2713-6,Oxygen saturation,CHEM,Blood; Calc; calc from oxygen partial pressure; Calculation; Chemistry; from pO2; Lung; Mass Fraction; O2; Percent; Point in time; Pulmonary; Pulmonology; QNT; Quan; Quant; Quantitative; Random; Respiratory; SaO2; SAT; Satn; SO2; tO2; WB; Whole blood,SaO2 % Bld from pO2,%,Oxygen saturation Calculated from oxygen partial pressure in Blood,%,SaO2% Calculated from oxygen partial pressure (Bld) [Mass fraction]
2862-1,Albumin,CHEM,Alb; Chemistry; Elec; Elect; Electr; Electro; Electrophhrs; Electrophrs; Elp; Elph; Ep; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; Protein.albumin; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Albumin SerPl Elph-mCnc,g/L;g/dL,Albumin [Mass/volume] in Serum or Plasma by Electrophoresis,g/dL,Albumin Elph [Mass/Vol]
2349-9,Glucose,CHEM,Chemistry; Glu; Gluc; Glucoseur; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; UA; UniversalLabOrders; UR; Urn,Glucose Ur Ql,,Glucose [Presence] in Urine,,Glucose Ql (U)
3298-7,Acetaminophen,DRUG/TOX,ACET; Acetamidophenol; Acetaminoph; Acetominophen; Addiction; APAP; c209; C55; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Hepatology; Hydroxyacetanilide; Illicit; Level; Liver; Mass Concentration; N-(4-Hydroxyphenyl)acetanilide; N-Acetyl-p-aminophenol; p-Acetamidophenol; Paracetamol; p-Hydroxyacetanilide; Pl; Plasma; Plsm; Point in time; PotentialForAbuse; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tylenol; u209; UniversalLabOrders,APAP SerPl-mCnc,ug/mL,Acetaminophen [Mass/volume] in Serum or Plasma,ug/mL,Acetaminophen [Mass/Vol]
2458-8,IgA,CHEM,Chemistry; Immune globulin A; Immunoglobulin A; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders,IgA SerPl-mCnc,g/L;mg/dL,IgA [Mass/volume] in Serum or Plasma,mg/dL,IgA [Mass/Vol]
67151-1,Troponin T.cardiac,CHEM,Cardio; Cardiology; Chemistry; cTnT; Heart Disease; HS; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; T prime; TnT; Troponin,Troponin T SerPl HS-mCnc,ng/L,Troponin T.cardiac [Mass/volume] in Serum or Plasma by High sensitivity method,ng/L,Troponin T.cardiac High sensitivity method [Mass/Vol]
3137-7,Body height,BDYHGT.ATOM,Axial length; bod; Bodies; BODY HEIGHT(LENGTH).ATOM; Body length; Length; Point in time; QNT; Quan; Quant; Quantitative; Random,Body height Measured,in;cm,Body height Measured,[in_us];cm;m,
3034-6,Transferrin,CHEM,Chemistry; Hematology; Heme; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; Siderophilin; SR; Tf; Trf; TRFRN; UniversalLabOrders,Transferrin SerPl-mCnc,g/L;mg/dL,Transferrin [Mass/volume] in Serum or Plasma,mg/dL,Transferrin [Mass/Vol]
20405-7,Urobilinogen,UA,Dip stick; Dipstick; Level; Mass concentration; Point in time; Random; SmQn; UA; UBG; UniversalLabOrders; UR; URINALYSIS; Urn; Urobili; Urobilngn,Urobilinogen Ur Strip-mCnc,mg/dL,Urobilinogen [Mass/volume] in Urine by Test strip,mg/dL,Urobilinogen Test strip (U) [Mass/Vol]
2118-8,Choriogonadotropin,CHEM,CG; Chemistry; Choriogonadotropins total; Chorionic gonadotropin; Gyn; Gynecology; HCG; Human chorionic gonadotropin; OB; ObGyn; Obstetrics; Ordinal; Pl; Plasma; Plsm; Point in time; PR; QL; Qual; Qualitative; Random; Screen; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders,HCG SerPl Ql,,Choriogonadotropin [Presence] in Serum or Plasma,,HCG Ql
16935-9,Hepatitis B virus surface Ab,MICRO,ABS; Aby; Antby; Anti; Antibodies; Antibody; anti-HBsAg; Arbitrary concentration; Autoantibodies; Autoantibody; HBs; HBsAB; HBV; HBV surface; Hep; Hep B; Hep Bs; Hepatis; Hepatit; HepB; ID; Infectious Disease; InfectiousDisease; Microbiology; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; SR; Surf; UniversalLabOrders,HBV surface Ab Ser-aCnc,mIU/mL,Hepatitis B virus surface Ab [Units/volume] in Serum,m[IU]/mL,HBV surface Ab Qn (S)
8884-9,Heart rate rhythm,HRTRATE.ATOM,Heart beat; HEART RATE.ATOM; Misc; Miscellaneous; Nominal; Other; Point in time; Pulse; Random; Spec; To be specified in another part of the message; Typ; Unspecified,Heart rate rhythm,,Heart rate rhythm,,
24325-3,Hepatic function 2000 panel,PANEL.CHEM,00; Chemistry; FCN; Func; Funct; Hep Func 2000 Pnl; Hepatology; Liver; Pan; PANEL.CHEMISTRY; Panl; Pl; Plasma; Plsm; Pnl; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders,Hep Func 2000 Pnl SerPl,,Hepatic function 2000 panel - Serum or Plasma,,Hepatic function 2000 panel
32167-9,Clarity,SPEC,Nominal; Point in time; Random; SPEC; Typ; UA; UR; Urn,Clarity Ur,,Clarity of Urine,,Clarity (U)
19254-2,Oxygen^^adjusted to patient's actual temperature,CHEM,adj; Blood; Chemistry; Lung; O2; O2 partial pressure; Partial pressure; PO2; Point in time; Pulmonary; Pulmonology; QNT; Quan; Quant; Quantitative; Random; Respiratory; S prime; Temp; temp adj; tO2; WB; Whole blood,pO2 temp adj Bld,mm Hg,Oxygen [Partial pressure] adjusted to patient's actual temperature in Blood,mm[Hg],Oxygen adjusted to patient's actual temperature (Bld) [Partial pressure]
69405-9,Glomerular filtration rate,CHEM,"Blood; Chemistry; GFR; Glom; Kidney; Nephrology; Pl; PlasBld; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; Renal; SerP; SerPl; SerPlas; SerPlBld; Serum; Serum or plasma; Serum, plasma or whole blood; Square Meter; SR; Volume rate/area; Volume Rate/Ratio; WB; Whole blood",GFR SerPlBld based on 1.73 sq M-ArVRat,mL/min,"Glomerular filtration rate [Volume Rate/Area] in Serum, Plasma or Blood by based on 1.73 sq M",mL/min,GFR based on 1.73 sq M (S/P/Bld) [Vol rate/Area]
